clip_id	split	folder	cat	item	source	start	end	duration	n_words	text	ipa	low_share	has_digits	has_latin	asr_ok	tts_ok
184_165032_0406	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3043.0	3051.45	8.45	21	און געווען פון די אידן וואס שטעלן זיך איינמאל אויס דעם סקעדזשול, איינמאל מ'רוקט עס אריין, פארט זיך אזוי יעדן טאג.	in ɡəvˈejn fin də jidn vus ʃtɛln zix ˈajnmul oʊs dejm skˈɛʤil, ˈajnmul mrikt ɛs arˈaːn, fɔrt zix azˈɔj jejdn tuɡ.	0.0	False	False	True	True
184_165032_0407	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3051.4	3057.55	6.15	21	"אזוי ווי א ערליכע, וואוילע, גוטע מענטש געווען. און א מלמד האט ער געזאגט, ראב""ד בשנים איז ער געווען א מלמד."	azˈɔj vi a ˈɛrləxə, vˈɔjlə, ɡˈitə mɛnʧ ɡəvˈejn. in a mlˈamajd hut ɛr ɡəzˈuɡt, rajʃ ˈaləf bajs dˈuləd bʃnim iz ɛr ɡəvˈejn a mlˈamajd.	0.333	False	False	True	False
184_165032_0408	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3057.5	3070.05	12.55	35	איך האב געהאט פון דעם צו לערנען פון זיין טאטע און דער פעטער ר' שמעלקא, וואס איז געווען נאך אין סיביר מיט'ן קאלישליצער רב, און ר' נפתלי אילי שליחא, זיי זענען גוטע בעטער פאר אלע.	ix hub ɡəhˈat fin dejm ʦi lˈirnən fin zaːn tˈatə in dɛr fˈɛtər rajʃ ʃmˈɛlka, vus iz ɡəvˈejn nux in sibˈir mitn kˈaliʃliʦər ruv, in rajʃ naftˈuli ˈili ʃlˈixu, zaj zˈɛnən ɡˈitə bˈɛtər far ˈalə.	0.229	False	False	True	True
184_165032_0409	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3070.0	3081.05	11.05	32	די חופה פון מיין ניס איז פארגעקומען ביי זיין שטוב, ביי זיין הויז, ס'איז א וועלטענע זאך אין סקווירא, אבער כדי די שבעה זאלן קענען מיטהאלטן און קענען זיין ביי די שמחה.	də xˈɔjfɛ fin maːn nis iz farɡəkˈimən baː zaːn ʃtib, baː zaːn hoʊz, siz a vˈɛltənə zax in skvˈira, ˈɔbər kədˈaj də ʒbə zɔln kˈɛnən mˈithaltn in kˈɛnən zaːn baː də sˈimxə.	0.094	False	False	True	True
184_165032_0410	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3081.0	3087.25	6.25	24	כאטש ביי איין פארט האט מען געמאכט דארטן די חופה, און דער רבי איז געקומען צום חופה דארטן אז זיי זאלן קענען עפעס מיטהאלטן.	xɔʧ baː ajn fɔrt hut mɛn ɡəmˈaxt dɔrtn də xˈɔjfɛ, in dɛr rˈɛbə iz ɡəkˈimən ʦim xˈɔjfɛ dɔrtn az zaj zɔln kˈɛnən ˈɛpəs mˈithaltn.	0.083	False	False	True	True
184_165032_0411	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3087.2	3097.75	10.55	31	חוץ דעם, האט דער טאטע געהאט, ער האט געקענט זיין ביי די חתונה, ער האט נאר געקענט טאנצן איינמאל מיט די חתן, און ער האט נישט געקענט טאנצן מיט די עולם.	xiʦ dejm, hut dɛr tˈatə ɡəhˈat, ɛr hut ɡəkˈɛnt zaːn baː də xˈasənə, ɛr hut nɔr ɡəkˈɛnt tanʦn ˈajnmul mit də xusn, in ɛr hut niʃt ɡəkˈɛnt tanʦn mit də ˈɔjləm.	0.065	False	False	True	True
184_165032_0412	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3097.7	3105.15	7.45	13	אמן אמן, אמן אמן, וואס איז אויך נפטר געווארן נעכטן, אבא של אבא.	ˈumajn ˈumajn, ˈumajn ˈumajn, vus iz ɔjx npˈatər ɡəvˈɔrn nɛxtn, ˈabə ʃɛl ˈabə.	0.077	False	False	True	True
184_165032_0413	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3105.1	3112.65	7.55	14	או, א ידיד, א שטארקע ידיד, און ער פלעגט האבן גוטע הערות, גוטע קאמפלימענטס.	i, a jˈɛdid, a ʃtˈarkə jˈɛdid, in ɛr flɛɡt hubn ɡˈitə hɛˈurɔjs, ɡˈitə kamflimˈɛnʦ.	0.429	False	False	True	False
184_165032_0414	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3112.6	3117.15	4.55	10	יא, דארף מען זאגן פאר די יוגנט ווער דאס איז.	ju, daf mɛn zuɡn far də jiɡnt vɛr dus iz.	0.0	False	False	True	True
184_165032_0415	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3117.1	3132.15	15.05	41	הרב החסיד ר' מאיר דוד ווינקלער, דער טאטע פון ר' אבא ווינקלער, ער פלעגט זיך רופן, ער פלעגט אונז רופן דארט, ער האט געזאגט, איך בין אבא של אבא, א מורא'דיגע חכם, תלמיד חכם, מיט מורא'דיגע גוטע טרעפליכע גימטריאות און ווערקלעך.	harˈaːv haxˈusid rajʃ mˈajər dˈuvid vˈinklər, dɛr tˈatə fin rajʃ ˈabə vˈinklər, ɛr flɛɡt zix rifn, ɛr flɛɡt inz rifn dɔrt, ɛr hut ɡəzˈuɡt, ix bin ˈabə ʃɛl ˈabə, a mˈiradiɡə xˈuxəm, tˈalmid xˈuxəm, mit mˈiradiɡə ɡˈitə trˈɛfləxə ɡimatrˈiɔjs in vˈɛrkləx.	0.244	False	False	True	False
184_165032_0416	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3132.1	3138.95	6.85	23	איך פלעגן טרעפן אמאל ביי מצוה, איך האב געגרייט, איז ער פונקט געקומען, איך פלעג מיר ווייזן זאכן וואס ער האט חידושים נפלאים.	ix flɛɡn trɛfn amˈul baː mˈiʦvə, ix hub ɡəɡrˈajt, iz ɛr pinkt ɡəkˈimən, ix flɛɡ mir vajzn zaxn vus ɛr hut xidˈiʃim nflaːm.	0.174	False	False	True	True
184_165032_0417	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3138.9	3144.95	6.05	21	איך בין א פאר חדשים צוריק אין שפיטאל, איך בין ביי מיין טאטע ר' מרדכי מלחנא פייגעלער, איך בין איך בין	ix bin a far xadˈuʃim ʦirˈik in ʃpˈitul, ix bin baː maːn tˈatə rajʃ mˈurtxə mlxna fˈajɡələr, ix bin ix bin	0.19	False	False	True	True
184_165032_0418	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3144.9	3150.85	5.95	14	איך האב אויך געהאט די זכיה צו גראמען פאר אים ממש בפתחי רוח יעקב.	ix hub ɔjx ɡəhˈat də zxi ʦi ɡrˈamən far ejm mˈamiʃ bəpˈisxaj rˈiəx jˈankəv.	0.143	False	False	True	True
184_165032_0419	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3150.8	3160.35	9.55	20	ער איז געווען גאר א חשוב'ער איד, ר' מאיר דוד, יא, גאר א חשוב'ער איד. ער האט א צורה געהאט.	ɛr iz ɡəvˈejn ɡur a xˈuʃivər jid, rajʃ mˈajər dˈuvid, ju, ɡur a xˈuʃivər jid. ɛr hut a ʦˈirə ɡəhˈat.	0.3	False	False	True	True
184_165032_0420	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3160.3	3165.85	5.55	17	יא, איך האב געזען, ער איז נישט געזונט געווען, ער איז געווען אריין און ארויס פון שפיטאל.	ju, ix hub ɡəzˈejn, ɛr iz niʃt ɡəzˈint ɡəvˈejn, ɛr iz ɡəvˈejn arˈaːn in arˈoʊs fin ʃpˈitul.	0.0	False	False	True	True
184_165032_0421	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3165.8	3174.55	8.75	26	ער האט גערופן, האסטו געקענט מיינען אז דער איד איז... אלעס גייט אים גוט און ער איז געזונט און שטארק. אייביג געלאכט, אייביג געשמייכלט, און אייביג...	ɛr hut ɡərˈifn, hˈusti ɡəkˈɛnt mˈajnən az dɛr jid iz ˈaləs ɡajt ejm ɡit in ɛr iz ɡəzˈint in ʃtark. ˈajbiɡ ɡəlˈaxt, ˈajbiɡ ɡəʃmˈajxlt, in ˈajbiɡ	0.038	False	False	True	True
184_165032_0422	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3174.5	3179.05	4.55	11	יא, ווער געלאכט? אבא פלעגט מיך אסאך מאל רופן, אבא ווינקלער.	ju, vɛr ɡəlˈaxt ? ˈabə flɛɡt mix ˈasax mul rifn, ˈabə vˈinklər.	0.182	False	False	True	True
184_165032_0423	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3179.0	3189.05	10.05	33	"מיין טאטע איז יעצט אין שפיטאל, תומ""ה לטובה, אייביג אויף א טעלעפאן רופט אים די כיבוד אב פון דעם, און איך פלעג אים רופן, און ער פלעגט מיר זאגן גוטע ווערטלעך, גוטע זאכן."	maːn tˈatə iz jɛʦt in ʃpˈitul, tuf vuv mɛm haj lətˈɔjvə, ˈajbiɡ oʊf a tˈɛləfan rift ejm də xˈibid ab fin dejm, in ix flɛɡ ejm rifn, in ɛr flɛɡt mir zuɡn ɡˈitə vˈɛrtləx, ɡˈitə zaxn.	0.182	False	False	True	True
184_165032_0424	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3189.0	3193.15	4.15	10	און יא, יהא זכרו ברוך, וואס איז שייך צו זאגן?	in ju, ˈiha zxri bˈurəx, vus iz ʃˈaːəx ʦi zuɡn ?	0.1	False	False	True	True
184_165032_0425	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3193.1	3201.25	8.15	19	און ס'איז אויך אוועק די וואך א ריז אין עולם הכשרות, הרב ר' אברהם יצחק, וואס זאגט מען עס?	in siz ɔjx avˈɛk də vɔx a riz in ˈɔjləm hakʃˈajrɔjs, harˈaːv rajʃ ˈavrum jˈiʦxuk, vus zuɡt mɛn ɛs ?	0.158	False	False	True	True
184_165032_0426	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3201.2	3206.55	5.35	3	דזשורעוועל? יא, יא.	ʤˈirəvəl ? ju, ju.	0.0	False	False	True	True
184_165032_0427	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3206.5	3212.85	6.35	19	איך האב אינטערוויוט טאקע זיין חבר, ר' בנימין נויפעלד, פון א טוויקן וואס איז געווען זייער נאנט מיט אים.	ix hub ˈintərvjit tˈakə zaːn xˈavər, rajʃ bənˈiumən nˈɔjfəld, fin a tvikn vus iz ɡəvˈejn zˈajər nant mit ejm.	0.263	False	False	True	True
184_165032_0428	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3212.8	3219.15	6.35	20	ער זאגט מיר אז ער איז געווען די גרעסטע ריז פון אינגרידיענטס און כשרות, אן קיין חשבונות, אן קיין חנופה.	ɛr zuɡt mir az ɛr iz ɡəvˈejn də ɡrˈɛstə riz fin ˈinɡridiənʦ in kʃˈajrɔjs, un kan xɛʃbˈɔjnɔjs, un kan xnˈifə.	0.2	False	False	True	True
184_165032_0429	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3219.1	3225.85	6.75	13	ער האט געזאגט כלה כמו שהיא, פונקטליך אלעס, און ס'איז א גרויסע אבידה.	ɛr hut ɡəzˈuɡt kˈalə kmɔj ʃhˈia, fˈinktləx ˈaləs, in siz a ɡrˈɔjsə ˈabidə.	0.308	False	False	True	False
184_165032_0430	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3225.8	3246.45	20.65	56	און וואס איז שייך צו זאגן, אין די זעלבע צייט איז דא הרחבת גבולי הכשרות, וואס איז די וואך געווען א מעמד קביעת מזוזה און מסיבת לחיים, און די מערכת הכשרות פון די עפעס רבנים, די עפעס וואס זאגט ינדע, אז מ'האט באנייעט די פיפטע שטאק אין די כשרות הויפט קווארטיר בראשות די רבנים מערכת הכשרות.	in vus iz ʃˈaːəx ʦi zuɡn, in də zˈɛlbə ʦaːt iz du harxˈuvas ɡbˈili hakʃˈajrɔjs, vus iz də vɔx ɡəvˈejn a mˈaːməd kbˈiəs məzˈizə in msˈibas ləxˈajim, in də mɛrxs hakʃˈajrɔjs fin də ˈɛpəs rˈabunim, də ˈɛpəs vus zuɡt ˈində, az mhut banˈajət də fˈiftə ʃtak in də kʃˈajrɔjs hɔjft kvartˈir brˈaʃis də rˈabunim mɛrxs hakʃˈajrɔjs.	0.304	False	False	False	False
184_165032_0431	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3246.4	3253.85	7.45	16	ס'איז אוועק די וואך א איד, ר' הערשל לאנדא. האסט געהערט פון אים? ר' הערשל לאנדא?	siz avˈɛk də vɔx a jid, rajʃ hɛrʃl lˈanda. hust ɡəhˈirt fin ejm ? rajʃ hɛrʃl lˈanda ?	0.312	False	False	True	False
184_165032_0432	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3253.8	3257.15	3.35	11	יא, ער איז געווען זייער א חשוב'ע איד אין בארא פארק.	ju, ɛr iz ɡəvˈejn zˈajər a xaʃˈivə jid in barˈa park.	0.273	False	False	True	True
184_165032_0433	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3257.1	3276.95	19.85	51	פארציילט מיר א איד אז דער ר' הערשל לאנדא האט געהאט קשר אין קרית יואל מיט מלמדים, מיט א מלמד ר' בערל גלאנץ, און ער פלעגט אים באהאלטענערהייט שיקן יעדע וואך געלט אז ער זאל לערנען יארן לאנג, אז ער זאל לערנען מיט די קינדערלעך די טראפן, שנים מקרא ואחד תרגום.	farʦˈajlt mir a jid az dɛr rajʃ hɛrʃl lˈanda hut ɡəhˈat kˈɛʃər in kˈirjas jˈɔjəl mit mlmdim, mit a mlˈamajd rajʃ bɛrl ɡlanʦ, in ɛr flɛɡt ejm bahˈaltənərhaːt ʃikn jˈɛdə vɔx ɡɛlt az ɛr zul lˈirnən jurn laːnɡ, az ɛr zul lˈirnən mit də kˈindərləx də trapn, ʃnim mkra vˈɛxud tˈarɡim.	0.255	False	False	True	False
184_165032_0434	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3276.9	3285.55	8.65	34	אבל אנחנו ואבותינו, יא, איך האב געהאט די נאמבער פון רבי בערל אויב דו ווילסט אים רופן. האסטו יא דערמאנט וועגן... אה, ס'איז יעצט. האסטו דערמאנט, איך גלייב דיר אז מ'איז נאר צו פארנומען.	uvl anˈaxni vaavɔjsˈajni, ju, ix hub ɡəhˈat də nˈambər fin rˈɛbə bɛrl ɔjb di vilst ejm rifn. hˈusti ju dərmˈant vejɡn a, siz jɛʦt. hˈusti dərmˈant, ix ɡlajb dir az miz nɔr ʦi farnˈimən.	0.206	False	False	True	True
184_165032_0435	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3285.5	3295.35	9.85	20	יא יא. אן אטאפסי באריכט האט באשטעטיגט אז דו געדענקסט די מעשה אין מאנטריאל, מיט די שיסעריי, מיכאל משה מזרחי,	ju ju. un ˈatafsi barˈixt hut baʃtˈɛtiɡt az di ɡədˈɛnkst də mˈaːsə in mˈantrial, mit də ʃˈisəraj, mixˈuəl mˈɔjʃə mizrˈuxi,	0.25	False	False	True	True
184_165032_0436	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3295.3	3302.15	6.85	17	מיט די מאלל, מיט דיין בריזעריי האט ער גערעדט וועגן דעם, די מציאנע איד. נאך מ'האט געטשעקט,	mit də mall, mit daːn brˈizəraj hut ɛr ɡərˈɛt vejɡn dejm, də mʦˈianə jid. nux mhut ɡəʧˈɛkt,	0.118	False	False	True	True
184_165032_0437	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3302.1	3309.85	7.75	25	האט ער זיך ארויסגעשטעלט אז ער איז אומגעקומען דורך א קויל פונעם שיסער. אה, דעמאלטס איז דא... נישט די פאליס? נישט די פאליציי, ניין. אינטערעסאנט,	hut ɛr zix arˈoʊzɡəʃtəlt az ɛr iz ˈimɡəkimən dˈɔrəx a kɔjl fˈinəm ʃˈisər. a, dˈɛmalʦ iz du niʃt də pˈalis ? niʃt də pˈɔliʦaj, najn. intərəsˈant,	0.24	False	False	True	True
184_165032_0438	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3309.8	3318.95	9.15	16	מ'האט געהאלט געזעצט דורך די פאליציי. יא, מ'האט אזוי געהאט געזאגט, מ'האט עס נישט אזוי געזען.	mhut ɡəhˈalt ɡəzˈɛʦt dˈɔrəx də pˈɔliʦaj. ju, mhut azˈɔj ɡəhˈat ɡəzˈuɡt, mhut ɛs niʃt azˈɔj ɡəzˈejn.	0.0	False	False	True	True
184_165032_0439	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3318.9	3326.85	7.95	19	צוויי פרייליכע מודעות וואס איך האב געזען וועגן חתונות וחצרות הקודש, צוויי גרויסע חידושים. איינס, אז היסטאריש, ממש היסטאריש,	ʦvaj frˈajləxə midˈuɔjs vus ix hub ɡəzˈejn vejɡn xasˈinɔjs vaxaʦˈajrɔjs hkidʃ, ʦvaj ɡrˈɔjsə xidˈiʃim. ajns, az hˈistariʃ, mˈamiʃ hˈistariʃ,	0.368	False	False	True	False
184_165032_0440	train	dresdner_shmeltzer_184	184	165032	184_165032_דרעזדנער-שמעלצער שמועס	3326.8	3335.75	8.95	21	"גייט די ערשטע מאל פארקומען א חתונה אין קרית יואל פון א ראחמיסטריווקער אייניקל. קומענדיגע זונטאג פרשת כי תבא, י""ד אלול,"	ɡajt də ˈɛrʃtə mul farkˈimən a xˈasənə in kˈirjas jˈɔjəl fin a rˈaxmistrivkər ˈajnikl. kˈiməndiɡə zˈintaɡ pˈarʃis ki tˈuvɔj, jid dˈuləd ˈɛləl,	0.333	False	False	True	False
